id,task_name,student_solution,start_time,end_time,duration,solved_with_duck,perceived_complexity,familiarity,talking,silence
77,"""Printing a Diamond""","""def diamond_factory(size):
    """"""
    INPUT: 1
    OUTPUT:
    .

    INPUT: 2
    OUTPUT:
     .
    . .
     .

    INPUT: 3
    OUTPUT:
      .
     . .
    . + .
     . .
      .

    INPUT: 4
    OUTPUT:
       .
      . .
     . + .
    . + + .
     . + .
      . .
       .

    INPUT: 5
    OUTPUT:
        .
       . .
      . + .
     . + + .
    . + . + .
     . + + .
      . + .
       . .
        .
    """"""
    diamond = []

    for layer in range(1, size):
        dot = True
        layer_offset = size - layer
        layer_result = []
        for _ in range(layer_offset):
            layer_result.append(' ')
        for i in range(layer // 2 + 1):
            if dot:
                layer_result.append('.')
            else:
                layer_result.append('+')
            dot = not dot
        layer_result += reversed(layer_result)
        diamond.append(layer_result)
    
    for i in reversed(diamond[:-1]):
        diamond.append(i)

    return diamond
            
def diamond_printer(diamond):
    for layer in diamond:
        printed_layer = """"
        for particle in layer:
            printed_layer += particle
        print(printed_layer)

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
diamond_printer(diamond_factory(1))
diamond_printer(diamond_factory(2))
diamond_printer(diamond_factory(3))
diamond_printer(diamond_factory(4))
diamond_printer(diamond_factory(5))
""",2023-12-03 21:59:55.350712+00:00,2023-12-03 22:09:56.097369+00:00,0:10:00.746657,False,"""Somewhat Difficult""","""Strongly Disagree""",,"""Neutral"""
80,"""Word Builder""","""def word_builder(words, bucket):
    """"""
    INPUT: [""pup"", ""pupper"", ""puppies"", ""pups""], ""ppupppsuer""
    OUTPUT:
    ppupppsuer
    p.up
    p.upp...er
    p.up..s

    INPUT: [""hello"", ""hi"", ""hey"", ""whelp"", ""whey"", ""well""], ""hewelihylo""
    OUTPUT:
    hewelihylo
    he..l...lo
    h....i
    he.....y
    ..wel...l

    INPUT: [""aaa""], ""bbbaaa""
    OUTPUT:
    bbbaaa
    ...aaa
    """"""
    all_results = []
    for word in words:
        last_letter = -1
        word_result = []
        for letter in word:
            for i in range(last_letter + 1, len(bucket)):
                if bucket[i] == letter:
                    last_letter = i
                    word_result += [i]
                    break
        if len(word_result) != len(word):
            word_result = ""Not buildable.""
        all_results += [word_result]
    print(bucket)
    for result in all_results:
        if result != ""Not buildable."":
            last_printed_letter = -1
            for i in result:
                for j in range(i-last_printed_letter - 1):
                    print('.', end='')
                last_printed_letter = i
                print(bucket[i], end='')
            print('')

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
word_builder([""pup"", ""pupper"", ""puppies"", ""pups""], ""ppupppsuer"")
word_builder([""hello"", ""hi"", ""hey"", ""whelp"", ""whey"", ""well""], ""hewelihylo"")
word_builder([""aaa""], ""bbbaaa"")
""",2023-12-03 22:28:04.175498+00:00,2023-12-03 22:36:41.311331+00:00,0:08:37.135833,True,"""Somewhat Easy""","""Strongly Disagree""","""Strongly Agree""",
78,"""Confused Decoder""","""def confused_decoder(cipher):
    """"""
     INPUT:
    ""ignos""
    ""mqnc""
    ""bcegijl""

    OUTPUT:
    ""hello""
    ""lolz""
    ""abcdefg""
    """"""
    alphabet = ""abcdefghijklmopqrstuvwxyz""
    jump = 1
    message = """"

    for i in range(len(cipher)):
        letter = cipher[i]
        decoded_later = alphabet[(letter + 26 - jump) % 26]
        
        if decoded_later not in ""aeiou"":
            ++jump
        for j in range(len(alphabet)):
            if alphabet[j] == letter:
                decoded_letter = alphabet[(jump%26)-j]
                message += decoded_letter
                if decoded_letter not in ""aeiou"":
                    ++jump

    return message

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
# print(confused_decoder(""ignos""))
# print(confused_decoder(""mqnc""))
# print(confused_decoder(""bcegijl""))
""",2023-12-03 22:10:55.521615+00:00,2023-12-03 22:20:56.063773+00:00,0:10:00.542158,True,"""Very Difficult""","""Strongly Disagree""","""Strongly Agree""",
79,"""Parentheses Checker""","""def all_parentheses(n):
    """"""
    INPUT: 2
    OUTPUT:
    {}{}
    {{}}

    INPUT: 3
    OUTPUT:
    {}{}{}
    {}{{}}
    {{}}{}
    {{}{}}
    {{{}}}

    INPUT: 4
    OUTPUT:
    {}{}{}{}
    {}{}{{}}
    {}{{}}{}
    {}{{}{}}
    {}{{{}}}
    {{}}{}{}
    {{}}{{}}
    {{}{}}{}
    {{}{}{}}
    {{}{{}}}
    {{{}}}{}
    {{{}}{}}
    {{{}{}}}
    {{{{}}}}
    """"""
    if n > 0:
        all_parentheses_rec("""", 0, n, 0, 0)
 

def all_parentheses_rec(str, pos, n, open, close):
    if close == n and open == n:
        print(str)
        return
    else:
        if (open > close):
            all_parentheses_rec(str + '}', pos + 1, n, open, close + 1)
        if (open < n):
            all_parentheses_rec(str + '{', pos + 1, n, open + 1, close)

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
all_parentheses(2)
all_parentheses(3)
all_parentheses(4)
""",2023-12-03 22:21:15.488024+00:00,2023-12-03 22:27:50.078788+00:00,0:06:34.590764,True,"""Neutral""","""Neutral""","""Neutral""",
81,"""Manual sum""","""def manual_sum(lst):
    """"""
    INPUT: [1, 2, 3, 4, 5]
    OUTPUT: 15

    INPUT: [3, 6, 9]
    OUTPUT: 18
    """"""
    total = 0
    number = 0
    for i in range(0, len(lst)):
        number = lst[i]
        total += number
    return total

# Uncomment the following lines to test your algorithm.
# The output should perfectly match the given examples.
print(manual_sum([1, 2, 3, 4, 5]))
print(manual_sum([3, 6, 9]))""",2023-12-04 08:04:31.084879+00:00,2023-12-04 08:06:51.464672+00:00,0:02:20.379793,False,"""Somewhat Easy""","""Strongly Agree""",,
84,"""Printing a Diamond""","""def diamond_factory(size):
    """"""
    17
    INPUT: 1
    OUTPUT:
    .

    INPUT: 2
    OUTPUT:
     .
    . .
     .

    INPUT: 3
    OUTPUT:
      .
     . .
    . + .
     . .
      .

    INPUT: 4
    OUTPUT:
       .
      . .
     . + .
    . + + .
     . + .
      . .
       .

    INPUT: 5
    OUTPUT:
        .
       . .
      . + .
     . + + .
    . + . + .
     . + + .
      . + .
       . .
        .
    """"""
    diamond = []

    for layer in range(0, size):
        dot = True
        layer_offset = size - layer
        layer_result = []
        for _ in range(layer_offset):
            layer_result.append(' ')
        for i in range(layer):
            if i >= 1:
                layer_result.append(' ')
            if layer % 2 == 0:
                if dot:
                    layer_result.append('.')
                else:
                    layer_result.append('+')
            else:
                if dot:
                    layer_result.append('.')
                else:
                    layer_result.append('+')
            dot = not dot
        for _ in range(layer_offset):
            layer_result.append(' ')
        
    
    for i in reversed(diamond[:-1]):
        diamond.append(i)

    return diamond
            
def diamond_printer(diamond):
    for layer in diamond:
        printed_layer = """"
        for particle in layer:
            printed_layer += particle
        print(printed_layer)

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
#diamond_printer(diamond_factory(1))
diamond_printer(diamond_factory(2))
#diamond_printer(diamond_factory(3))
#diamond_printer(diamond_factory(4))
#diamond_printer(diamond_factory(5))
""",2023-12-04 08:18:49.220005+00:00,2023-12-04 08:26:50.050959+00:00,0:08:00.830954,False,"""Very Difficult""","""Strongly Disagree""",,"""Strongly Agree"""
85,"""Eager tunneler""","""def eager_tunneler(tunnel):
    """"""
    INPUT:
    [""X...................."",
     "".......?............."",
     ""..............?......"",
     ""..............?......"",
     ""....?................"",
     ""..............E......""]

    OUTPUT:
    [7, 7, 0, -10, 10]
    """"""
    path = []
    tunnel_width = len(tunnel)
    
    miner_pos = tunnel[0].index('X')

    for row in tunnel[1:]:
        # Find the position of the treasure '?' or exit 'E'
        target_pos = row.find('?') if '?' in row else row.find('E')
        # Calculate the movement required
        move = target_pos - miner_pos
        # Update the miner's position
        miner_pos = target_pos
        # Add the move to the path
        path.append(move)
        # Stop if the exit 'E' is reached
        if 'E' in row:
            break

    return path

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
# print(eager_tunneler([""X...................."",
#                       "".......?............."",
#                       ""..............?......"",
#                       ""..............?......"",
#                       ""....?................"",
#                       ""..............E......""]))
""",2023-12-04 08:22:17.570703+00:00,2023-12-04 08:32:19.513325+00:00,0:10:01.942622,False,"""Somewhat Difficult""","""Neutral""",,"""Somewhat Agree"""
86,"""Confused Decoder""","""def confused_decoder(cipher):
    """"""
    30
     INPUT:
    ""ignos""
    ""mqnc""
    ""bcegijl""

    OUTPUT:
    ""hello""
    ""lolz""
    ""abcdefg""
    """"""
    alphabet = ""abcdefghijklmnopqrstuvwxyz""
    jump = 1
    message = """"

    for i in range(len(cipher)):
        letter = cipher[i]
        for j in range(len(alphabet)):
            if alphabet[j] == letter:
                decoded_letter = alphabet[(j-jump)%26]
                message += decoded_letter
                if decoded_letter not in ""aeiou"":
                    jump += 1

    return message

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
print(confused_decoder(""ignos""))
print(confused_decoder(""mqnc""))
print(confused_decoder(""bcegijl""))
""",2023-12-04 08:30:14.601538+00:00,2023-12-04 08:39:04.656891+00:00,0:08:50.055353,True,"""Somewhat Difficult""","""Strongly Disagree""","""Somewhat Agree""",
87,"""Longest Palindrome""","""def longest_palindrome(s):
    n = len(s)

    # Table to store results of subproblems
    dp = [[False for x in range(n)] for y in range(n)]

    # All substrings of length 1 are palindromes
    max_length = 1
    for i in range(n):
        dp[i][i] = True

    # Check for sub-string of length 2.
    start = 0
    for i in range(n - 1):
        if s[i] == s[i + 1]:
            dp[i][i + 1] = True
            start = i
            max_length = 2

    # Check for lengths greater than 2. k is length of substring
    for k in range(3, n + 1):
        for i in range(n - k + 1):
            # Get the ending index of substring from starting index i and length k
            j = i + k - 1

            # Checking for sub-string from i to j
            if dp[i + 1][j - 1] and s[i] == s[j]:
                dp[i][j] = True

                if k > max_length:
                    start = i
                    max_length = k

    return max_length

def longest_palindrome_rec(word, i, j, count): 
    if i > j : 
        return count 
    if i == j : 
        return count
    if word[i] == word[j] : 
        count = longest_palindrome_rec(word, i + 1, j - 1, count + 2) 
        return max(count, max(longest_palindrome_rec(word, i + 1, j, count), longest_palindrome_rec(word, i, j - 1, count))) 
    
    return max( longest_palindrome_rec(word, i + 1, j, count), longest_palindrome_rec(word, i, j - 1, count)) 

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
print(longest_palindrome(""aabbbaaa""))
print(longest_palindrome(""elepel""))
print(longest_palindrome(""a""))
""",2023-12-04 08:32:44.109671+00:00,2023-12-04 08:35:46.212025+00:00,0:03:02.102354,False,"""Somewhat Difficult""","""Somewhat Agree""",,"""Strongly Agree"""
88,"""Printing a Diamond""","""def diamond_factory(size):
    """"""
    INPUT: 1
    OUTPUT:
    .

    INPUT: 2
    OUTPUT:
     .
    . .
     .

    INPUT: 3
    OUTPUT:
      .
     . .
    . + .
     . .
      .

    INPUT: 4
    OUTPUT:
       .
      . .
     . + .
    . + + .
     . + .
      . .
       .

    INPUT: 5
    OUTPUT:
        .
       . .
      . + .
     . + + .
    . + . + .
     . + + .
      . + .
       . .
        .
    """"""
    diamond = []

    # Upper part of the diamond
    for layer in range(size):
        layer_result = []

        # Creating left spaces
        for _ in range(size - layer - 1):
            layer_result.append(' ')

        # Adding dots and plus signs
        for i in range(2 * layer + 1):
            if i % 2 == 0:
                layer_result.append('.')
            else:
                layer_result.append('+')

        # Creating right spaces
        for _ in range(size - layer - 1):
            layer_result.append(' ')
        
        diamond.append(layer_result)

    # Lower part of the diamond (excluding the middle row)
    for layer in range(size - 2, -1, -1):
        diamond.append(diamond[layer])

    return diamond
    
def diamond_printer(diamond):
    for layer in diamond:
        print(''.join(layer))

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
diamond_printer(diamond_factory(1))
diamond_printer(diamond_factory(2))
diamond_printer(diamond_factory(3))
diamond_printer(diamond_factory(4))
diamond_printer(diamond_factory(5))
""",2023-12-04 08:36:01.950531+00:00,2023-12-04 08:44:22.981169+00:00,0:08:21.030638,False,"""Somewhat Difficult""","""Somewhat Disagree""",,"""Somewhat Agree"""
89,"""Parentheses Checker""","""def all_parentheses(n):
    """"""
    INPUT: 2
    OUTPUT:
    {}{}
    {{}}

    INPUT: 3
    OUTPUT:
    {}{}{}
    {}{{}}
    {{}}{}
    {{}{}}
    {{{}}}

    INPUT: 4
    OUTPUT:
    {}{}{}{}
    {}{}{{}}
    {}{{}}{}
    {}{{}{}}
    {}{{{}}}
    {{}}{}{}
    {{}}{{}}
    {{}{}}{}
    {{}{}{}}
    {{}{{}}}
    {{{}}}{}
    {{{}}{}}
    {{{}{}}}
    {{{{}}}}
    """"""
    if n > 0:
        all_parentheses_rec([""{""], 0, 1, 1, 0)
 

def all_parentheses_rec(str, pos, n, open, close):
    print(close)
    print(n)
    if close == n:
        print(''.join(str))
        return
    else:
        if (open >= close):
            str[pos] = '}'
            all_parentheses_rec(str, pos, n, open, close + 1)
        if (open < n):
            str[pos] = '{'
            all_parentheses_rec(str, pos, n, open + 1, close)

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
all_parentheses(2)
all_parentheses(3)
all_parentheses(4)
""",2023-12-04 08:39:18.009662+00:00,2023-12-04 08:44:39.152252+00:00,0:05:21.142590,True,"""Very Difficult""","""Strongly Disagree""","""Somewhat Agree""",
90,"""Word Builder""","""def word_builder(words, bucket):
    """"""
    INPUT: [""pup"", ""pupper"", ""puppies"", ""pups""], ""ppupppsuer""
    OUTPUT:
    ppupppsuer
    p.up
    p.upp...er
    p.up..s

    INPUT: [""hello"", ""hi"", ""hey"", ""whelp"", ""whey"", ""well""], ""hewelihylo""
    OUTPUT:
    hewelihylo
    he..l...lo
    h....i
    he.....y
    ..wel...l

    INPUT: [""aaa""], ""bbbaaa""
    OUTPUT:
    bbbaaa
    ...aaa
    """"""
    all_results = []
    for word in words:
        last_letter = -1
        word_result = []
        for letter in word:
            for i in range(last_letter, len(bucket)):
                if bucket[i] != letter and not i in word_result:
                    last_letter = i
                    word_result = word_result + [i]
                    break
        if len(word_result) != len(word):
            word_result = ""Not buildable.""
        word_result = [word_result]
        all_results = all_results + word_result
    print(bucket)
    for result in all_results:
        if result != ""Not buildable."":
            last_printed_letter = -1
            for i in result:
                for j in range(i-last_printed_letter):
                    print('.', end='')
                print(bucket[i], end='')
            print('')

# # Uncomment the following lines to test your algorithm. The output should perfectly match the given examples.
word_builder([""pup"", ""pupper"", ""puppies"", ""pups""], ""ppupppsuer"")
#word_builder([""hello"", ""hi"", ""hey"", ""whelp"", ""whey"", ""well""], ""hewelihylo"")
#word_builder([""aaa""], ""bbbaaa"")
""",2023-12-04 08:44:49.750283+00:00,2023-12-04 08:51:27.995013+00:00,0:06:38.244730,True,"""Very Difficult""","""Strongly Disagree""","""Somewhat Agree""",
